"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2017","Iceland","Current prices, million euro","Gross domestic product at market prices","21,917.7",""
"2017","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,143.9",""
"2017","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2017","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","5,734.6",""
"2017","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2017","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.675",""
"2017","Norway","Current prices, million euro","Gross domestic product at market prices","353,316.4",""
"2017","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","364,797.1",""
"2017","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.401",""
"2017","Switzerland","Current prices, million euro","Gross domestic product at market prices","623,994.0",""
"2017","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","517,032.7",""
"2017","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.387",""
"2017","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,359,789.9",""
"2017","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,141,523.2",""
"2017","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.964",""
"2017","Montenegro","Current prices, million euro","Gross domestic product at market prices","4,299.1",""
"2017","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,686.5",""
"2017","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.318",""
"2017","North Macedonia","Current prices, million euro","Gross domestic product at market prices","10,038.3",""
"2017","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,339.3",""
"2017","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2017","Albania","Current prices, million euro","Gross domestic product at market prices","11,559.0",""
"2017","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2017","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.224",""
"2017","Serbia","Current prices, million euro","Gross domestic product at market prices","39,235.3",""
"2017","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","34,771.2",""
"2017","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","156.314",""
"2017","Turkey","Current prices, million euro","Gross domestic product at market prices","760,497.1",""
"2017","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","914,210.5",""
"2017","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.730",""
"2017","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","16,042.4",""
"2017","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14,749.5",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","137.996",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","6,356.5",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5,562.6",""
"2018","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.371",""
"2018","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices","13,531,499.5",""
"2018","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,338,656.9",""
"2018","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.877",""
"2018","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices","15,952,396.7",""
"2018","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14,507,483.0",""
"2018","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.696",""
"2018","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","14,523,770.4",""
"2018","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,215,196.4",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.742",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Gross domestic product at market prices","11,600,243.9",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,557,196.8",""
"2018","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.742",""
"2018","Euro area - 19 countries  (from 2015)","Current prices, million euro","Gross domestic product at market prices","11,600,243.9",""
"2018","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,557,196.8",""
"2018","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.448",""
"2018","Euro area - 12 countries (2001-2006)","Current prices, million euro","Gross domestic product at market prices","11,329,871.4",""
"2018","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,317,377.3",""
"2018","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.773",""
"2018","Belgium","Current prices, million euro","Gross domestic product at market prices","460,029.4",""
"2018","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","405,893.9",""
"2018","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.149",""
"2018","Bulgaria","Current prices, million euro","Gross domestic product at market prices","56,224.7",""
"2018","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","44,467.7",""
"2018","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","121.034",""
"2018","Czechia","Current prices, million euro","Gross domestic product at market prices","210,927.8",""
"2018","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","191,137.5",""
"2018","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.433",""
"2018","Denmark","Current prices, million euro","Gross domestic product at market prices","302,328.7",""
"2018","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","280,693.7",""
"2018","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.375","p"
"2018","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3,367,860.0","p"
"2018","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,958,665.7","p"
"2018","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","133.947",""
"2018","Estonia","Current prices, million euro","Gross domestic product at market prices","25,817.7",""
"2018","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","19,745.3",""
"2018","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","168.724",""
"2018","Ireland","Current prices, million euro","Gross domestic product at market prices","326,042.8",""
"2018","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","282,381.6",""
"2018","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","83.469",""
"2018","Greece","Current prices, million euro","Gross domestic product at market prices","179,557.7",""
"2018","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","187,073.5",""
"2018","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.383",""
"2018","Spain","Current prices, million euro","Gross domestic product at market prices","1,203,259.0",""
"2018","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,162,630.6",""
"2018","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.869",""
"2018","France","Current prices, million euro","Gross domestic product at market prices","2,363,306.0",""
"2018","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,212,151.9",""
"2018","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.509",""
"2018","Croatia","Current prices, million euro","Gross domestic product at market prices","52,688.8",""
"2018","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","49,912.3",""
"2018","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.453",""
"2018","Italy","Current prices, million euro","Gross domestic product at market prices","1,771,391.2",""
"2018","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,618,578.0",""
"2018","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.500",""
"2018","Cyprus","Current prices, million euro","Gross domestic product at market prices","21,612.6",""
"2018","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","21,253.9",""
"2018","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","130.381",""
"2018","Latvia","Current prices, million euro","Gross domestic product at market prices","29,153.6",""
"2018","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","23,387.0",""
"2018","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","133.912",""
"2018","Lithuania","Current prices, million euro","Gross domestic product at market prices","45,514.8",""
"2018","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","37,540.6",""
"2018","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.663",""
"2018","Luxembourg","Current prices, million euro","Gross domestic product at market prices","60,362.2",""
"2018","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","51,164.3",""
"2018","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","124.247",""
"2018","Hungary","Current prices, million euro","Gross domestic product at market prices","136,073.4",""
"2018","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","124,015.4",""
"2018","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","158.935",""
"2018","Malta","Current prices, million euro","Gross domestic product at market prices","12,967.8",""
"2018","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,832.7",""
"2018","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.737",""
"2018","Netherlands","Current prices, million euro","Gross domestic product at market prices","773,987.0",""
"2018","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","714,208.3",""
"2018","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.668",""
"2018","Austria","Current prices, million euro","Gross domestic product at market prices","385,424.0",""
"2018","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","333,379.7",""
"2018","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","131.761",""
"2018","Poland","Current prices, million euro","Gross domestic product at market prices","497,842.3",""
"2018","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","477,225.2",""
"2018","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.124",""
"2018","Portugal","Current prices, million euro","Gross domestic product at market prices","205,184.1",""
"2018","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","187,017.2",""
"2018","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","135.125",""
"2018","Romania","Current prices, million euro","Gross domestic product at market prices","204,496.9",""
"2018","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","169,544.3",""
"2018","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.301",""
"2018","Slovenia","Current prices, million euro","Gross domestic product at market prices","45,864.2",""
"2018","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","41,927.8",""
"2018","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","123.308",""
"2018","Slovakia","Current prices, million euro","Gross domestic product at market prices","89,430.0",""
"2018","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","84,456.0",""
"2018","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.713",""
"2018","Finland","Current prices, million euro","Gross domestic product at market prices","233,468.0",""
"2018","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","202,654.1",""
"2018","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.847",""
"2018","Sweden","Current prices, million euro","Gross domestic product at market prices","470,673.1",""
"2018","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","445,314.7",""
"2018","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","132.779",""
"2018","Iceland","Current prices, million euro","Gross domestic product at market prices","22,243.6",""
"2018","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,787.0",""
"2018","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2018","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","5,790.5","p"
"2018","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2018","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.935",""
"2018","Norway","Current prices, million euro","Gross domestic product at market prices","370,294.3",""
"2018","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","368,878.5",""
"2018","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.709",""
"2018","Switzerland","Current prices, million euro","Gross domestic product at market prices","622,746.0",""
"2018","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","532,114.0",""
"2018","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.820",""
"2018","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,420,897.2",""
"2018","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,168,347.7",""
"2018","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","123.954",""
"2018","Montenegro","Current prices, million euro","Gross domestic product at market prices","4,663.1",""
"2018","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,873.7",""
"2018","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.697",""
"2018","North Macedonia","Current prices, million euro","Gross domestic product at market prices","10,744.0",""
"2018","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,579.5",""
"2018","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2018","Albania","Current prices, million euro","Gross domestic product at market prices","12,828.1",""
"2018","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2018","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.179",""
"2018","Serbia","Current prices, million euro","Gross domestic product at market prices","42,892.2",""
"2018","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","36,334.2",""
"2018","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","160.972",""
"2018","Turkey","Current prices, million euro","Gross domestic product at market prices","658,544.4",""
"2018","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","941,452.9",""
"2018","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.983",""
"2018","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","17,099.7",""
"2018","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","15,301.1",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","142.697",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","6,671.5",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5,752.1",""
"2019","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.416",""
"2019","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices","14,015,642.1",""
"2019","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,563,261.5",""
"2019","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.855",""
"2019","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices","16,542,257.2",""
"2019","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14,761,670.8",""
"2019","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.396",""
"2019","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","15,009,941.9",""
"2019","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,416,334.5",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.476",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Gross domestic product at market prices","11,982,723.3",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,722,557.1",""
"2019","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.476",""
"2019","Euro area - 19 countries  (from 2015)","Current prices, million euro","Gross domestic product at market prices","11,982,723.3",""
"2019","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,722,557.1",""
"2019","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.126",""
"2019","Euro area - 12 countries (2001-2006)","Current prices, million euro","Gross domestic product at market prices","11,695,981.6",""
"2019","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,474,122.2",""
"2019","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.176",""
"2019","Belgium","Current prices, million euro","Gross domestic product at market prices","478,160.7",""
"2019","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","414,618.8",""
"2019","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.839",""
"2019","Bulgaria","Current prices, million euro","Gross domestic product at market prices","61,558.0",""
"2019","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","46,263.1",""
"2019","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","124.700",""
"2019","Czechia","Current prices, million euro","Gross domestic product at market prices","225,568.7",""
"2019","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","196,927.9",""
"2019","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.874",""
"2019","Denmark","Current prices, million euro","Gross domestic product at market prices","310,475.6",""
"2019","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","286,629.4",""
"2019","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.592","p"
"2019","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3,473,350.0","p"
"2019","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,989,894.7","p"
"2019","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","139.434",""
"2019","Estonia","Current prices, million euro","Gross domestic product at market prices","27,732.3",""
"2019","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","20,554.1",""
"2019","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","177.020",""
"2019","Ireland","Current prices, million euro","Gross domestic product at market prices","356,526.3",""
"2019","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","296,266.3",""
"2019","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","84.974","p"
"2019","Greece","Current prices, million euro","Gross domestic product at market prices","183,250.4","p"
"2019","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","190,447.5","p"
"2019","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.643","p"
"2019","Spain","Current prices, million euro","Gross domestic product at market prices","1,244,375.0","p"
"2019","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,186,873.6","p"
"2019","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.912","p"
"2019","France","Current prices, million euro","Gross domestic product at market prices","2,437,635.0","p"
"2019","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,252,921.3","p"
"2019","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.322",""
"2019","Croatia","Current prices, million euro","Gross domestic product at market prices","55,571.4",""
"2019","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","51,650.2",""
"2019","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.865",""
"2019","Italy","Current prices, million euro","Gross domestic product at market prices","1,794,934.9",""
"2019","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,625,218.7",""
"2019","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.285",""
"2019","Cyprus","Current prices, million euro","Gross domestic product at market prices","23,009.9",""
"2019","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","22,376.8",""
"2019","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","133.620",""
"2019","Latvia","Current prices, million euro","Gross domestic product at market prices","30,647.2",""
"2019","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","23,968.0",""
"2019","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","140.036",""
"2019","Lithuania","Current prices, million euro","Gross domestic product at market prices","48,859.9",""
"2019","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","39,257.6",""
"2019","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","124.625",""
"2019","Luxembourg","Current prices, million euro","Gross domestic product at market prices","62,704.2",""
"2019","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","52,844.4",""
"2019","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","129.905",""
"2019","Hungary","Current prices, million euro","Gross domestic product at market prices","146,113.2",""
"2019","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","129,663.1",""
"2019","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","168.300",""
"2019","Malta","Current prices, million euro","Gross domestic product at market prices","14,056.4",""
"2019","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,471.0",""
"2019","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.922",""
"2019","Netherlands","Current prices, million euro","Gross domestic product at market prices","813,055.0",""
"2019","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","728,175.3",""
"2019","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.348",""
"2019","Austria","Current prices, million euro","Gross domestic product at market prices","397,518.5",""
"2019","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","338,351.1",""
"2019","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","138.013",""
"2019","Poland","Current prices, million euro","Gross domestic product at market prices","533,599.9",""
"2019","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","499,869.3",""
"2019","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.917",""
"2019","Portugal","Current prices, million euro","Gross domestic product at market prices","214,374.6",""
"2019","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","192,034.4",""
"2019","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","140.784",""
"2019","Romania","Current prices, million euro","Gross domestic product at market prices","223,162.5",""
"2019","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","176,645.3",""
"2019","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","119.048",""
"2019","Slovenia","Current prices, million euro","Gross domestic product at market prices","48,396.7",""
"2019","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","43,290.7",""
"2019","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","126.520",""
"2019","Slovakia","Current prices, million euro","Gross domestic product at market prices","94,048.0",""
"2019","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","86,656.4",""
"2019","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.160",""
"2019","Finland","Current prices, million euro","Gross domestic product at market prices","240,097.0",""
"2019","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","205,377.3",""
"2019","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","121.208",""
"2019","Sweden","Current prices, million euro","Gross domestic product at market prices","476,869.5",""
"2019","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","454,159.5",""
"2019","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","136.012",""
"2019","Iceland","Current prices, million euro","Gross domestic product at market prices","22,200.8",""
"2019","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14,122.7",""
"2019","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2019","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","5,971.8","e"
"2019","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2019","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.906",""
"2019","Norway","Current prices, million euro","Gross domestic product at market prices","362,242.6",""
"2019","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","372,021.0",""
"2019","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.122","p"
"2019","Switzerland","Current prices, million euro","Gross domestic product at market prices","653,732.6","p"
"2019","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","538,557.9","p"
"2019","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.407",""
"2019","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,526,615.2",""
"2019","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,198,071.7",""
"2019","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","128.990",""
"2019","Montenegro","Current prices, million euro","Gross domestic product at market prices","4,950.7",""
"2019","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","4,031.1",""
"2019","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","124.528","p"
"2019","North Macedonia","Current prices, million euro","Gross domestic product at market prices","11,209.1","p"
"2019","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,851.8","p"
"2019","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2019","Albania","Current prices, million euro","Gross domestic product at market prices","13,752.8","p"
"2019","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2019","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.168",""
"2019","Serbia","Current prices, million euro","Gross domestic product at market prices","46,005.4",""
"2019","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","37,908.1",""
"2019","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","162.404",""
"2019","Turkey","Current prices, million euro","Gross domestic product at market prices","679,132.2",""
"2019","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","949,827.9",""
"2019","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","121.323",""
"2019","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","18,046.4",""
"2019","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","15,734.3",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","149.485",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","7,056.2",""
