"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2018","Belgium","From 16 to 24 years","Total","Median equivalised net income","Euro","22,181",""
"2018","Belgium","From 16 to 24 years","Total","Median equivalised net income","National currency","22,181",""
"2018","Belgium","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,997",""
"2018","Belgium","From 16 to 64 years","Total","Median equivalised net income","Euro","24,990",""
"2018","Belgium","From 16 to 64 years","Total","Median equivalised net income","National currency","24,990",""
"2018","Belgium","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,529",""
"2018","Belgium","16 years or over","Total","Median equivalised net income","Euro","23,676",""
"2018","Belgium","16 years or over","Total","Median equivalised net income","National currency","23,676",""
"2018","Belgium","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","21,344",""
"2018","Belgium","Less than 18 years","Total","Median equivalised net income","Euro","23,421",""
"2018","Belgium","Less than 18 years","Total","Median equivalised net income","National currency","23,421",""
"2018","Belgium","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,115",""
"2018","Belgium","From 18 to 24 years","Total","Median equivalised net income","Euro","22,653",""
"2018","Belgium","From 18 to 24 years","Total","Median equivalised net income","National currency","22,653",""
"2018","Belgium","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","20,422",""
"2018","Belgium","From 18 to 64 years","Total","Median equivalised net income","Euro","25,331",""
"2018","Belgium","From 18 to 64 years","Total","Median equivalised net income","National currency","25,331",""
"2018","Belgium","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,836",""
"2018","Belgium","18 years or over","Total","Median equivalised net income","Euro","23,752",""
"2018","Belgium","18 years or over","Total","Median equivalised net income","National currency","23,752",""
"2018","Belgium","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","21,412",""
"2018","Belgium","From 25 to 49 years","Total","Median equivalised net income","Euro","25,932",""
"2018","Belgium","From 25 to 49 years","Total","Median equivalised net income","National currency","25,932",""
"2018","Belgium","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,378",""
"2018","Belgium","From 25 to 54 years","Total","Median equivalised net income","Euro","25,866",""
"2018","Belgium","From 25 to 54 years","Total","Median equivalised net income","National currency","25,866",""
"2018","Belgium","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,318",""
"2018","Belgium","From 50 to 64 years","Total","Median equivalised net income","Euro","25,535",""
"2018","Belgium","From 50 to 64 years","Total","Median equivalised net income","National currency","25,535",""
"2018","Belgium","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,020",""
"2018","Belgium","From 55 to 64 years","Total","Median equivalised net income","Euro","25,235",""
"2018","Belgium","From 55 to 64 years","Total","Median equivalised net income","National currency","25,235",""
"2018","Belgium","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,750",""
"2018","Belgium","Less than 60 years","Total","Median equivalised net income","Euro","24,793",""
"2018","Belgium","Less than 60 years","Total","Median equivalised net income","National currency","24,793",""
"2018","Belgium","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,352",""
"2018","Belgium","60 years or over","Total","Median equivalised net income","Euro","20,057",""
"2018","Belgium","60 years or over","Total","Median equivalised net income","National currency","20,057",""
"2018","Belgium","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","18,082",""
"2018","Belgium","Less than 65 years","Total","Median equivalised net income","Euro","24,725",""
"2018","Belgium","Less than 65 years","Total","Median equivalised net income","National currency","24,725",""
"2018","Belgium","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,290",""
"2018","Belgium","From 65 to 74 years","Total","Median equivalised net income","Euro",":",""
"2018","Belgium","From 65 to 74 years","Total","Median equivalised net income","National currency",":",""
"2018","Belgium","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Belgium","65 years or over","Total","Median equivalised net income","Euro","19,220",""
"2018","Belgium","65 years or over","Total","Median equivalised net income","National currency","19,220",""
"2018","Belgium","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","17,327",""
"2018","Belgium","Less than 75 years","Total","Median equivalised net income","Euro","24,263",""
"2018","Belgium","Less than 75 years","Total","Median equivalised net income","National currency","24,263",""
"2018","Belgium","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,874",""
"2018","Belgium","75 years or over","Total","Median equivalised net income","Euro","17,820",""
"2018","Belgium","75 years or over","Total","Median equivalised net income","National currency","17,820",""
"2018","Belgium","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","16,065",""
"2018","Bulgaria","Total","Total","Median equivalised net income","Euro","3,590",""
"2018","Bulgaria","Total","Total","Median equivalised net income","National currency","7,022",""
"2018","Bulgaria","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","7,218",""
"2018","Bulgaria","Less than 6 years","Total","Median equivalised net income","Euro","3,526",""
"2018","Bulgaria","Less than 6 years","Total","Median equivalised net income","National currency","6,896",""
"2018","Bulgaria","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,088",""
"2018","Bulgaria","From 6 to 10 years","Total","Median equivalised net income","Euro",":",""
"2018","Bulgaria","From 6 to 10 years","Total","Median equivalised net income","National currency",":",""
"2018","Bulgaria","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Bulgaria","From 6 to 11 years","Total","Median equivalised net income","Euro","3,349",""
"2018","Bulgaria","From 6 to 11 years","Total","Median equivalised net income","National currency","6,550",""
"2018","Bulgaria","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,733",""
"2018","Bulgaria","From 11 to 15 years","Total","Median equivalised net income","Euro",":",""
"2018","Bulgaria","From 11 to 15 years","Total","Median equivalised net income","National currency",":",""
"2018","Bulgaria","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Bulgaria","From 12 to 17 years","Total","Median equivalised net income","Euro","3,101",""
"2018","Bulgaria","From 12 to 17 years","Total","Median equivalised net income","National currency","6,065",""
"2018","Bulgaria","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,234",""
"2018","Bulgaria","Less than 16 years","Total","Median equivalised net income","Euro","3,382",""
"2018","Bulgaria","Less than 16 years","Total","Median equivalised net income","National currency","6,614",""
"2018","Bulgaria","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,799",""
"2018","Bulgaria","From 16 to 24 years","Total","Median equivalised net income","Euro","3,475",""
"2018","Bulgaria","From 16 to 24 years","Total","Median equivalised net income","National currency","6,797",""
"2018","Bulgaria","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,987",""
"2018","Bulgaria","From 16 to 64 years","Total","Median equivalised net income","Euro","3,909",""
"2018","Bulgaria","From 16 to 64 years","Total","Median equivalised net income","National currency","7,646",""
"2018","Bulgaria","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,859",""
"2018","Bulgaria","16 years or over","Total","Median equivalised net income","Euro","3,636",""
"2018","Bulgaria","16 years or over","Total","Median equivalised net income","National currency","7,111",""
"2018","Bulgaria","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","7,309",""
"2018","Bulgaria","Less than 18 years","Total","Median equivalised net income","Euro","3,328",""
"2018","Bulgaria","Less than 18 years","Total","Median equivalised net income","National currency","6,510",""
"2018","Bulgaria","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,691",""
"2018","Bulgaria","From 18 to 24 years","Total","Median equivalised net income","Euro","3,619",""
"2018","Bulgaria","From 18 to 24 years","Total","Median equivalised net income","National currency","7,077",""
"2018","Bulgaria","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,275",""
"2018","Bulgaria","From 18 to 64 years","Total","Median equivalised net income","Euro","3,959",""
"2018","Bulgaria","From 18 to 64 years","Total","Median equivalised net income","National currency","7,742",""
"2018","Bulgaria","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,958",""
"2018","Bulgaria","18 years or over","Total","Median equivalised net income","Euro","3,649",""
"2018","Bulgaria","18 years or over","Total","Median equivalised net income","National currency","7,137",""
"2018","Bulgaria","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","7,336",""
"2018","Bulgaria","From 25 to 49 years","Total","Median equivalised net income","Euro","3,959",""
"2018","Bulgaria","From 25 to 49 years","Total","Median equivalised net income","National currency","7,742",""
"2018","Bulgaria","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,958",""
"2018","Bulgaria","From 25 to 54 years","Total","Median equivalised net income","Euro","3,997",""
"2018","Bulgaria","From 25 to 54 years","Total","Median equivalised net income","National currency","7,817",""
"2018","Bulgaria","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","8,035",""
"2018","Bulgaria","From 50 to 64 years","Total","Median equivalised net income","Euro","4,076",""
"2018","Bulgaria","From 50 to 64 years","Total","Median equivalised net income","National currency","7,972",""
"2018","Bulgaria","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","8,195",""
"2018","Bulgaria","From 55 to 64 years","Total","Median equivalised net income","Euro","4,074",""
"2018","Bulgaria","From 55 to 64 years","Total","Median equivalised net income","National currency","7,967",""
"2018","Bulgaria","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","8,190",""
"2018","Bulgaria","Less than 60 years","Total","Median equivalised net income","Euro","3,825",""
"2018","Bulgaria","Less than 60 years","Total","Median equivalised net income","National currency","7,481",""
"2018","Bulgaria","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,690",""
"2018","Bulgaria","60 years or over","Total","Median equivalised net income","Euro","3,057",""
"2018","Bulgaria","60 years or over","Total","Median equivalised net income","National currency","5,979",""
"2018","Bulgaria","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","6,145",""
"2018","Bulgaria","Less than 65 years","Total","Median equivalised net income","Euro","3,824",""
"2018","Bulgaria","Less than 65 years","Total","Median equivalised net income","National currency","7,479",""
"2018","Bulgaria","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,687",""
"2018","Bulgaria","From 65 to 74 years","Total","Median equivalised net income","Euro",":",""
"2018","Bulgaria","From 65 to 74 years","Total","Median equivalised net income","National currency",":",""
"2018","Bulgaria","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Bulgaria","65 years or over","Total","Median equivalised net income","Euro","2,860",""
"2018","Bulgaria","65 years or over","Total","Median equivalised net income","National currency","5,593",""
"2018","Bulgaria","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","5,749",""
"2018","Bulgaria","Less than 75 years","Total","Median equivalised net income","Euro","3,715",""
"2018","Bulgaria","Less than 75 years","Total","Median equivalised net income","National currency","7,267",""
"2018","Bulgaria","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,470",""
"2018","Bulgaria","75 years or over","Total","Median equivalised net income","Euro","2,577",""
"2018","Bulgaria","75 years or over","Total","Median equivalised net income","National currency","5,040",""
"2018","Bulgaria","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","5,181",""
"2018","Czechia","Total","Total","Median equivalised net income","Euro","9,088",""
"2018","Czechia","Total","Total","Median equivalised net income","National currency","239,258",""
"2018","Czechia","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","13,264",""
"2018","Czechia","Less than 6 years","Total","Median equivalised net income","Euro","9,015",""
"2018","Czechia","Less than 6 years","Total","Median equivalised net income","National currency","237,332",""
"2018","Czechia","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,157",""
"2018","Czechia","From 6 to 10 years","Total","Median equivalised net income","Euro",":",""
"2018","Czechia","From 6 to 10 years","Total","Median equivalised net income","National currency",":",""
"2018","Czechia","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Czechia","From 6 to 11 years","Total","Median equivalised net income","Euro","9,442",""
"2018","Czechia","From 6 to 11 years","Total","Median equivalised net income","National currency","248,570",""
"2018","Czechia","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,780",""
"2018","Czechia","From 11 to 15 years","Total","Median equivalised net income","Euro",":",""
"2018","Czechia","From 11 to 15 years","Total","Median equivalised net income","National currency",":",""
"2018","Czechia","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Czechia","From 12 to 17 years","Total","Median equivalised net income","Euro","8,727",""
"2018","Czechia","From 12 to 17 years","Total","Median equivalised net income","National currency","229,748",""
"2018","Czechia","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","12,737",""
"2018","Czechia","Less than 16 years","Total","Median equivalised net income","Euro","9,139",""
"2018","Czechia","Less than 16 years","Total","Median equivalised net income","National currency","240,599",""
"2018","Czechia","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,338",""
"2018","Czechia","From 16 to 24 years","Total","Median equivalised net income","Euro","9,117",""
"2018","Czechia","From 16 to 24 years","Total","Median equivalised net income","National currency","240,018",""
"2018","Czechia","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,306",""
"2018","Czechia","From 16 to 64 years","Total","Median equivalised net income","Euro","9,876",""
"2018","Czechia","From 16 to 64 years","Total","Median equivalised net income","National currency","260,004",""
"2018","Czechia","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,414",""
"2018","Czechia","16 years or over","Total","Median equivalised net income","Euro","9,070",""
"2018","Czechia","16 years or over","Total","Median equivalised net income","National currency","238,782",""
"2018","Czechia","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","13,237",""
"2018","Czechia","Less than 18 years","Total","Median equivalised net income","Euro","9,064",""
"2018","Czechia","Less than 18 years","Total","Median equivalised net income","National currency","238,608",""
"2018","Czechia","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,228",""
"2018","Czechia","From 18 to 24 years","Total","Median equivalised net income","Euro","9,235",""
"2018","Czechia","From 18 to 24 years","Total","Median equivalised net income","National currency","243,126",""
"2018","Czechia","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,478",""
"2018","Czechia","From 18 to 64 years","Total","Median equivalised net income","Euro","9,922",""
"2018","Czechia","From 18 to 64 years","Total","Median equivalised net income","National currency","261,204",""
"2018","Czechia","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,480",""
"2018","Czechia","18 years or over","Total","Median equivalised net income","Euro","9,092",""
"2018","Czechia","18 years or over","Total","Median equivalised net income","National currency","239,352",""
"2018","Czechia","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","13,269",""
"2018","Czechia","From 25 to 49 years","Total","Median equivalised net income","Euro","10,051",""
"2018","Czechia","From 25 to 49 years","Total","Median equivalised net income","National currency","264,600",""
"2018","Czechia","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,669",""
"2018","Czechia","From 25 to 54 years","Total","Median equivalised net income","Euro","10,106",""
"2018","Czechia","From 25 to 54 years","Total","Median equivalised net income","National currency","266,043",""
"2018","Czechia","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,749",""
"2018","Czechia","From 50 to 64 years","Total","Median equivalised net income","Euro","9,909",""
"2018","Czechia","From 50 to 64 years","Total","Median equivalised net income","National currency","260,872",""
"2018","Czechia","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,462",""
"2018","Czechia","From 55 to 64 years","Total","Median equivalised net income","Euro","9,545",""
"2018","Czechia","From 55 to 64 years","Total","Median equivalised net income","National currency","251,285",""
"2018","Czechia","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,930",""
"2018","Czechia","Less than 60 years","Total","Median equivalised net income","Euro","9,753",""
"2018","Czechia","Less than 60 years","Total","Median equivalised net income","National currency","256,746",""
"2018","Czechia","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,233",""
"2018","Czechia","60 years or over","Total","Median equivalised net income","Euro","7,488",""
"2018","Czechia","60 years or over","Total","Median equivalised net income","National currency","197,133",""
"2018","Czechia","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","10,928",""
"2018","Czechia","Less than 65 years","Total","Median equivalised net income","Euro","9,707",""
"2018","Czechia","Less than 65 years","Total","Median equivalised net income","National currency","255,555",""
"2018","Czechia","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,167",""
"2018","Czechia","From 65 to 74 years","Total","Median equivalised net income","Euro",":",""
"2018","Czechia","From 65 to 74 years","Total","Median equivalised net income","National currency",":",""
"2018","Czechia","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Czechia","65 years or over","Total","Median equivalised net income","Euro","7,181",""
"2018","Czechia","65 years or over","Total","Median equivalised net income","National currency","189,036",""
"2018","Czechia","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","10,480",""
"2018","Czechia","Less than 75 years","Total","Median equivalised net income","Euro","9,340",""
"2018","Czechia","Less than 75 years","Total","Median equivalised net income","National currency","245,884",""
"2018","Czechia","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,631",""
"2018","Czechia","75 years or over","Total","Median equivalised net income","Euro","6,719",""
"2018","Czechia","75 years or over","Total","Median equivalised net income","National currency","176,874",""
"2018","Czechia","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","9,805",""
"2018","Denmark","Total","Total","Median equivalised net income","Euro","30,104",""
"2018","Denmark","Total","Total","Median equivalised net income","National currency","223,930",""
"2018","Denmark","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","21,646",""
"2018","Denmark","Less than 6 years","Total","Median equivalised net income","Euro","29,325",""
"2018","Denmark","Less than 6 years","Total","Median equivalised net income","National currency","218,140",""
"2018","Denmark","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,087",""
"2018","Denmark","From 6 to 10 years","Total","Median equivalised net income","Euro",":",""
"2018","Denmark","From 6 to 10 years","Total","Median equivalised net income","National currency",":",""
"2018","Denmark","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Denmark","From 6 to 11 years","Total","Median equivalised net income","Euro","31,544",""
"2018","Denmark","From 6 to 11 years","Total","Median equivalised net income","National currency","234,641",""
"2018","Denmark","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,682",""
"2018","Denmark","From 11 to 15 years","Total","Median equivalised net income","Euro",":",""
"2018","Denmark","From 11 to 15 years","Total","Median equivalised net income","National currency",":",""
"2018","Denmark","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Denmark","From 12 to 17 years","Total","Median equivalised net income","Euro","29,373",""
"2018","Denmark","From 12 to 17 years","Total","Median equivalised net income","National currency","218,496",""
"2018","Denmark","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,121",""
"2018","Denmark","Less than 16 years","Total","Median equivalised net income","Euro","30,601",""
"2018","Denmark","Less than 16 years","Total","Median equivalised net income","National currency","227,631",""
"2018","Denmark","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,004",""
"2018","Denmark","From 16 to 24 years","Total","Median equivalised net income","Euro","24,201",""
"2018","Denmark","From 16 to 24 years","Total","Median equivalised net income","National currency","180,021",""
"2018","Denmark","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,402",""
"2018","Denmark","From 16 to 64 years","Total","Median equivalised net income","Euro","31,845",""
"2018","Denmark","From 16 to 64 years","Total","Median equivalised net income","National currency","236,879",""
"2018","Denmark","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,898",""
"2018","Denmark","16 years or over","Total","Median equivalised net income","Euro","29,983",""
"2018","Denmark","16 years or over","Total","Median equivalised net income","National currency","223,028",""
"2018","Denmark","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","21,559",""
"2018","Denmark","Less than 18 years","Total","Median equivalised net income","Euro","30,235",""
"2018","Denmark","Less than 18 years","Total","Median equivalised net income","National currency","224,905",""
"2018","Denmark","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,740",""
"2018","Denmark","From 18 to 24 years","Total","Median equivalised net income","Euro","22,684",""
"2018","Denmark","From 18 to 24 years","Total","Median equivalised net income","National currency","168,740",""
"2018","Denmark","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,311",""
"2018","Denmark","From 18 to 64 years","Total","Median equivalised net income","Euro","32,128",""
"2018","Denmark","From 18 to 64 years","Total","Median equivalised net income","National currency","238,985",""
"2018","Denmark","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,102",""
"2018","Denmark","18 years or over","Total","Median equivalised net income","Euro","30,089",""
"2018","Denmark","18 years or over","Total","Median equivalised net income","National currency","223,821",""
"2018","Denmark","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","21,636",""
"2018","Denmark","From 25 to 49 years","Total","Median equivalised net income","Euro","31,883",""
"2018","Denmark","From 25 to 49 years","Total","Median equivalised net income","National currency","237,162",""
"2018","Denmark","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,925",""
"2018","Denmark","From 25 to 54 years","Total","Median equivalised net income","Euro","32,778",""
"2018","Denmark","From 25 to 54 years","Total","Median equivalised net income","National currency","243,825",""
"2018","Denmark","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,569",""
"2018","Denmark","From 50 to 64 years","Total","Median equivalised net income","Euro","36,492",""
"2018","Denmark","From 50 to 64 years","Total","Median equivalised net income","National currency","271,449",""
"2018","Denmark","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","26,240",""
"2018","Denmark","From 55 to 64 years","Total","Median equivalised net income","Euro","35,789",""
"2018","Denmark","From 55 to 64 years","Total","Median equivalised net income","National currency","266,218",""
"2018","Denmark","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","25,734",""
"2018","Denmark","Less than 60 years","Total","Median equivalised net income","Euro","31,460",""
"2018","Denmark","Less than 60 years","Total","Median equivalised net income","National currency","234,021",""
"2018","Denmark","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,622",""
"2018","Denmark","60 years or over","Total","Median equivalised net income","Euro","26,174",""
"2018","Denmark","60 years or over","Total","Median equivalised net income","National currency","194,701",""
"2018","Denmark","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","18,821",""
"2018","Denmark","Less than 65 years","Total","Median equivalised net income","Euro","31,599",""
"2018","Denmark","Less than 65 years","Total","Median equivalised net income","National currency","235,054",""
"2018","Denmark","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,722",""
"2018","Denmark","From 65 to 74 years","Total","Median equivalised net income","Euro",":",""
"2018","Denmark","From 65 to 74 years","Total","Median equivalised net income","National currency",":",""
"2018","Denmark","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Denmark","65 years or over","Total","Median equivalised net income","Euro","24,514",""
"2018","Denmark","65 years or over","Total","Median equivalised net income","National currency","182,353",""
"2018","Denmark","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","17,627",""
"2018","Denmark","Less than 75 years","Total","Median equivalised net income","Euro","30,901",""
"2018","Denmark","Less than 75 years","Total","Median equivalised net income","National currency","229,862",""
"2018","Denmark","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,220",""
"2018","Denmark","75 years or over","Total","Median equivalised net income","Euro","22,931",""
"2018","Denmark","75 years or over","Total","Median equivalised net income","National currency","170,577",""
"2018","Denmark","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","16,489",""
"2018","Germany (until 1990 former territory of the FRG)","Total","Total","Median equivalised net income","Euro","22,713",""
"2018","Germany (until 1990 former territory of the FRG)","Total","Total","Median equivalised net income","National currency","22,713",""
"2018","Germany (until 1990 former territory of the FRG)","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","21,980",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 6 years","Total","Median equivalised net income","Euro","22,220",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 6 years","Total","Median equivalised net income","National currency","22,220",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,503",""
"2018","Germany (until 1990 former territory of the FRG)","From 6 to 10 years","Total","Median equivalised net income","Euro",":",""
"2018","Germany (until 1990 former territory of the FRG)","From 6 to 10 years","Total","Median equivalised net income","National currency",":",""
"2018","Germany (until 1990 former territory of the FRG)","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Germany (until 1990 former territory of the FRG)","From 6 to 11 years","Total","Median equivalised net income","Euro","22,720",""
"2018","Germany (until 1990 former territory of the FRG)","From 6 to 11 years","Total","Median equivalised net income","National currency","22,720",""
"2018","Germany (until 1990 former territory of the FRG)","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,988",""
"2018","Germany (until 1990 former territory of the FRG)","From 11 to 15 years","Total","Median equivalised net income","Euro",":",""
"2018","Germany (until 1990 former territory of the FRG)","From 11 to 15 years","Total","Median equivalised net income","National currency",":",""
"2018","Germany (until 1990 former territory of the FRG)","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Germany (until 1990 former territory of the FRG)","From 12 to 17 years","Total","Median equivalised net income","Euro","20,745",""
"2018","Germany (until 1990 former territory of the FRG)","From 12 to 17 years","Total","Median equivalised net income","National currency","20,745",""
"2018","Germany (until 1990 former territory of the FRG)","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","20,076",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 16 years","Total","Median equivalised net income","Euro","21,872",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 16 years","Total","Median equivalised net income","National currency","21,872",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,167",""
"2018","Germany (until 1990 former territory of the FRG)","From 16 to 24 years","Total","Median equivalised net income","Euro","21,134",""
"2018","Germany (until 1990 former territory of the FRG)","From 16 to 24 years","Total","Median equivalised net income","National currency","21,134",""
"2018","Germany (until 1990 former territory of the FRG)","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","20,453",""
"2018","Germany (until 1990 former territory of the FRG)","From 16 to 64 years","Total","Median equivalised net income","Euro","23,917",""
"2018","Germany (until 1990 former territory of the FRG)","From 16 to 64 years","Total","Median equivalised net income","National currency","23,917",""
"2018","Germany (until 1990 former territory of the FRG)","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,146",""
"2018","Germany (until 1990 former territory of the FRG)","16 years or over","Total","Median equivalised net income","Euro","22,810",""
"2018","Germany (until 1990 former territory of the FRG)","16 years or over","Total","Median equivalised net income","National currency","22,810",""
"2018","Germany (until 1990 former territory of the FRG)","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","22,075",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 18 years","Total","Median equivalised net income","Euro","21,661",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 18 years","Total","Median equivalised net income","National currency","21,661",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","20,963",""
"2018","Germany (until 1990 former territory of the FRG)","From 18 to 24 years","Total","Median equivalised net income","Euro","21,220",""
